VARIABLES="Period (s)" "|Fx| (N/m)" "|Fy| (N/m)" "|Fz| (N/m)" "|Cx| (N)" "|Cy| (N)" "|Cz| (N)" "ang(Fx) (°)" "ang(Fy) (°)" "ang(Fz) (°)" "ang(Cx) (°)" "ang(Cy) (°)" "ang(Cz) (°)"
Zone t="Corps  1"
Zone t="Diffraction force - beta =   0.000 deg",I=    95,F=POINT
 1.8500  0.921824E+06  0.107255E-01  0.222235E+05  0.367227E-02  0.309249E+06  0.215951E+01  -44.84 -191.82  -47.73 -195.42 -102.10  -33.70
 1.9000  0.109946E+07  0.175408E-01  0.167747E+05  0.317160E-01  0.248714E+06  0.585225E+00  -24.83   81.19  -19.85 -232.09  -26.12 -252.02
 1.9500  0.101212E+07  0.112729E-01  0.137134E+05  0.377284E-01  0.301208E+06  0.264468E+00   -5.34 -162.35   12.70  -99.31   -5.64 -230.84
 2.0000  0.909484E+06  0.155053E-01  0.116467E+05  0.668245E-02  0.332773E+06  0.113551E+01   16.85  -43.59   51.57   26.48   17.37  -10.84
 2.0500  0.825373E+06  0.881953E-02  0.186104E+05  0.123634E-01  0.352854E+06  0.779456E+00   42.98    4.76   47.95   77.16   41.17 -266.30
 2.1000  0.801914E+06  0.298850E-01  0.102369E+05  0.335144E-01  0.388753E+06  0.499512E+00   70.76  -94.69   73.04  -75.98   67.80  -90.06
 2.1500  0.805555E+06  0.104981E-01  0.580367E+04  0.177773E-01  0.451228E+06  0.591087E+00 -264.90 -180.00   89.44 -248.24 -269.16 -102.25
 2.2000  0.574112E+06  0.107999E-01  0.174892E+04  0.599793E-02  0.438733E+06  0.803732E+00 -241.97  -96.49 -194.83   31.26   84.77   62.35
 2.2500  0.813005E+06  0.144235E-01  0.430689E+04  0.236173E-01  0.474667E+06  0.691351E+00 -214.62 -267.04 -116.09   75.14 -214.28 -126.24
 2.3000  0.738566E+06  0.203165E-01  0.722333E+04  0.102885E-01  0.483745E+06  0.270141E+00 -191.48  -85.87  -99.20  -65.18 -191.81 -256.52
 2.3500  0.677515E+06  0.236987E-01  0.130082E+05  0.540859E-01  0.491739E+06  0.739197E+00 -165.56  -92.18  -57.49  -83.98 -165.47 -141.94
 2.4000  0.619527E+06  0.170898E-01  0.821496E+04  0.650614E-02  0.496665E+06  0.115954E+01 -137.46  -90.00 -115.75  -75.61 -137.78  -13.61
 2.4500  0.568407E+06  0.806496E-02  0.384712E+04  0.859471E-02  0.522074E+06  0.358832E+00 -109.17 -182.60  -96.41   70.29 -110.86 -137.23
 2.5000  0.436650E+06  0.406514E-02  0.631400E+03  0.264977E-02  0.527903E+06  0.599655E+00  -82.48   48.65   85.29 -173.39  -95.57  -18.17
 2.5500  0.639819E+06  0.206006E-01  0.480760E+04  0.218127E-01  0.511834E+06  0.550662E+00  -39.60  -95.44 -266.70   71.80  -38.34  -35.07
 2.6000  0.585539E+06  0.618115E-02  0.765237E+04  0.813701E-02  0.545328E+06  0.147319E+01  -17.62 -260.91 -260.80 -268.19  -18.00 -182.98
 2.6500  0.522891E+06  0.104988E-01  0.143718E+05  0.300507E-01  0.534307E+06  0.332212E+00    9.44  -90.67 -241.70   84.79    9.63   71.31
 2.7000  0.460504E+06  0.189504E-02  0.727987E+04  0.854456E-02  0.522112E+06  0.241712E+00   40.33 -255.07   59.97 -143.91   39.39 -166.33
 2.7500  0.399445E+06  0.566280E-02  0.226999E+04  0.455631E-02  0.517959E+06  0.461598E+00   72.49   82.57   86.20 -108.75   67.40 -252.58
 2.8000  0.360952E+06  0.458699E-02  0.223374E+04  0.117074E-01  0.176980E+06  0.122192E+01 -201.37   64.80  -85.85   66.76 -261.40 -193.99
 2.8500  0.513191E+06  0.684418E-02  0.688836E+04  0.684093E-02  0.542272E+06  0.815919E+00 -213.67 -231.70  -79.95  -92.19 -213.74    0.07
 2.9000  0.450579E+06  0.361347E-02  0.111673E+05  0.974079E-02  0.530394E+06  0.324638E+00 -186.64  -37.45  -69.28  -77.50 -186.79   -8.24
 2.9500  0.390567E+06  0.193010E-02  0.127385E+05  0.310122E-01  0.515413E+06  0.119152E+00 -155.99 -108.43 -116.09  -85.36 -156.02   81.75
 3.0000  0.301463E+06  0.260742E-02  0.419700E+04  0.786568E-02  0.476489E+06  0.220897E+00 -122.18  -32.57  -99.92   87.68 -127.69   84.10
 3.0500  0.156881E+06  0.206530E-02  0.914452E+03  0.551688E-02  0.260781E+06  0.192988E+00  -35.88  -34.16 -269.52  -98.32 -110.64 -173.10
 3.1000  0.447330E+06  0.104943E-01  0.573355E+04  0.263937E-01  0.502368E+06  0.288467E+00  -35.09   81.39 -256.70 -265.16  -35.13 -172.71
 3.1500  0.380008E+06  0.235757E-02  0.116308E+05  0.278850E-01  0.495890E+06  0.253307E-01   -8.86 -248.75 -240.08  -95.35   -8.94 -116.32
 3.2000  0.308873E+06  0.873890E-03  0.139981E+05  0.205841E-01  0.465412E+06  0.164668E+00   22.01 -114.78   60.47  -89.36   21.43  -11.89
 3.2500  0.215206E+06  0.880261E-03  0.355506E+04  0.101621E-01  0.406996E+06  0.238050E+00   61.19 -146.31   79.31 -255.40   52.28 -260.61
 3.3000  0.351283E+06  0.574639E-02  0.184981E+04  0.294308E-02  0.186728E+06  0.446060E+00 -193.14   77.74  -83.19 -130.80 -210.73  -20.97
 3.3500  0.376076E+06  0.422556E-02  0.755776E+04  0.167182E-01  0.468636E+06  0.464915E+00 -207.79 -100.82  -76.17   63.44 -208.82 -168.80
 3.4000  0.303580E+06  0.488281E-03  0.170305E+05  0.646347E-02  0.443855E+06  0.215730E+00 -179.75 -180.00  -72.68  -34.57 -179.74    2.17
 3.4500  0.211759E+06  0.140414E-02  0.762208E+04  0.431281E-02  0.395505E+06  0.339402E+00 -145.00 -222.36 -108.77 -253.64 -148.60   89.05
 3.5000  0.781577E+05  0.170926E-02  0.131979E+04  0.206457E-02  0.240144E+06  0.183852E+00  -59.14 -178.98  -93.34 -199.31 -123.50 -259.11
 3.5500  0.382549E+06  0.165049E-02  0.476069E+04  0.846565E-02  0.423204E+06  0.117659E+00  -31.11 -176.82 -262.18  -97.20  -32.44   41.13
 3.6000  0.290750E+06  0.224091E-02  0.725848E+04  0.186644E-01  0.403110E+06  0.169088E+00  -10.97  -60.64 -248.75  -78.60  -11.15 -164.38
 3.6500  0.198054E+06  0.598847E-03  0.876402E+04  0.543500E-02  0.373152E+06  0.249141E+00   20.59 -224.48   69.41 -166.55   18.72 -106.39
 3.7000  0.640751E+05  0.154408E-02  0.260803E+04  0.191258E-02  0.270758E+06  0.188320E+00   87.58  -18.43   86.22 -204.46   45.19 -203.94
 3.7500  0.368349E+06  0.172741E-02  0.310466E+04  0.116352E-01  0.311694E+06  0.353615E+00 -203.92 -237.99  -83.99 -254.79 -206.13 -200.24
 3.8000  0.273449E+06  0.538910E-02  0.109037E+05  0.184547E-01  0.374909E+06  0.656076E+00 -194.19  -76.91  -68.30  -91.44 -194.56 -197.84
 3.8500  0.173435E+06  0.617180E-03  0.313763E+05  0.195781E-01  0.432918E+06  0.326933E+00 -164.25   -8.53   66.65  -52.59 -167.29   10.89
 3.9000  0.391170E+05  0.139391E-02  0.532049E+04  0.687112E-02  0.588698E+06  0.250762E+00  -70.82 -264.98   67.89  -99.84 -149.30   15.24
 3.9500  0.334636E+06  0.980845E-03  0.431649E+04  0.601314E-02  0.188843E+06  0.571323E-01  -19.76   84.64  -78.12 -243.15 -196.66  -86.20
 4.0000  0.244820E+06  0.233235E-02  0.208945E+05  0.924395E-02  0.238441E+06  0.210435E+00  -11.45  -96.06  -61.15   60.48  -11.23 -191.04
 4.0500  0.126547E+06  0.312369E-02  0.220999E+05  0.383178E-01  0.392351E+06  0.779735E-01   18.64  -75.28 -114.50  -85.36   14.66 -168.99
 4.1000  0.917064E+05  0.109183E-02  0.315893E+04  0.107930E-01  0.504558E+06  0.107938E+00 -178.66 -116.57 -103.14   57.79   26.59 -163.54
 4.1500  0.306311E+06  0.117255E-02  0.590344E+04  0.772449E-02  0.241194E+05  0.407776E+00 -199.84  -34.93 -254.22 -119.53   -7.17    0.99
 4.2000  0.195164E+06  0.391387E-02  0.194342E+05  0.278388E-01  0.259168E+06  0.587951E-01 -185.09 -266.42 -253.21 -255.55 -184.68 -190.23
 4.2500  0.556256E+05  0.143042E-02  0.101459E+05  0.192600E-01  0.365355E+06  0.341352E-01 -147.60  -56.31   64.22 -251.31 -161.07 -229.93
 4.3000  0.234663E+06  0.610352E-03  0.252722E+02  0.490960E-03  0.336571E+06  0.453473E-01    2.59 -143.13   86.62   25.66 -170.58   -8.83
 4.3500  0.250739E+06  0.140932E-02  0.827305E+04  0.455928E-02  0.125946E+06  0.386919E+00  -15.50   64.34  -69.17 -101.40  -14.12  -14.97
 4.4000  0.119070E+06  0.628395E-03  0.152689E+05  0.374975E-02  0.276080E+06  0.212363E+00    6.31 -119.05  -96.29  -82.78    5.37 -190.50
 4.4500  0.799654E+05  0.140422E-02  0.350963E+04  0.630909E-02  0.323607E+06  0.251496E+00 -173.14 -250.97 -105.88  -81.89   20.76   -1.61
 4.5000  0.285002E+06  0.235446E-02  0.282890E+04  0.476720E-02  0.193225E+05  0.276402E+00 -192.88   51.05 -258.53   76.66    4.53    9.69
 4.5500  0.164873E+06  0.458779E-03  0.102262E+05  0.246928E-01  0.206800E+06  0.107959E+00 -185.03  -93.81 -256.08 -269.40 -184.88 -210.13
 4.6000  0.884387E+04  0.113870E-02  0.536953E+04  0.352326E-02  0.264301E+06  0.595948E-01  -60.71   57.59   66.85 -220.72 -164.50   -1.64
 4.6500  0.258164E+06  0.691376E-03  0.396621E+03  0.372805E-02  0.114664E+06  0.334227E+00   -1.61 -202.04  -89.50  -91.41 -176.93   -1.08
 4.7000  0.199746E+06  0.355893E-03  0.576939E+04  0.796570E-02  0.153658E+06  0.329814E-01   -9.78 -239.04  -69.56 -232.82   -9.63   66.09
 4.7500  0.376290E+05  0.273201E-02  0.604968E+04  0.122809E-01  0.219319E+06  0.454130E-01   14.45  -91.28 -105.70 -261.71    9.33   30.89
 4.8000  0.198774E+06  0.586223E-03  0.496117E+03  0.494638E-03  0.141177E+06  0.360984E-01 -175.37  -51.34  -97.79 -261.13   11.48    7.41
 4.8500  0.219250E+06  0.639460E-03  0.263297E+04  0.445556E-02  0.117384E+06  0.138441E+00 -189.98   72.65 -250.76   26.86 -190.01  -41.15
 4.9000  0.588552E+05  0.340097E-02  0.417237E+04  0.848384E-03  0.186919E+06  0.592149E-01 -174.34   80.77   81.31 -220.54 -175.32  -25.33
 4.9500  0.164773E+06  0.891506E-03  0.575666E+03  0.607923E-03  0.123475E+06  0.524543E-01    7.70   71.02   79.41   79.88 -169.08 -185.11
 5.0000  0.223860E+06  0.788629E-03  0.984738E+03  0.195114E-02  0.102327E+06  0.658842E-01   -9.58 -117.12  -75.45 -260.77   -7.96 -192.47
