 
      1    576    476      1
    1  0.1629630E+02 -0.1000000E+02 -0.7142859E+00  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1  0.1481482E+02 -0.1000000E+02 -0.9285714E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1  0.1481482E+02 -0.1000000E+02 -0.7857143E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1  0.1481482E+02 -0.1000000E+02 -0.6428572E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1  0.1481482E+02 -0.1000000E+02 -0.5000000E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1  0.1481482E+02 -0.1000000E+02 -0.3571429E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1  0.1481482E+02 -0.1000000E+02 -0.2142857E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1  0.1481482E+02 -0.1000000E+02 -0.7142859E+00  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1  0.1333333E+02 -0.1000000E+02 -0.9285714E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1  0.1333333E+02 -0.1000000E+02 -0.7857143E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1  0.1333333E+02 -0.1000000E+02 -0.6428572E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1  0.1333333E+02 -0.1000000E+02 -0.5000000E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1  0.1333333E+02 -0.1000000E+02 -0.3571429E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1  0.1333333E+02 -0.1000000E+02 -0.2142857E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1  0.1333333E+02 -0.1000000E+02 -0.7142859E+00  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1  0.1185185E+02 -0.1000000E+02 -0.9285714E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1  0.1185185E+02 -0.1000000E+02 -0.7857143E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1  0.1185185E+02 -0.1000000E+02 -0.6428572E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1  0.1185185E+02 -0.1000000E+02 -0.5000000E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1  0.1185185E+02 -0.1000000E+02 -0.3571429E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1  0.1185185E+02 -0.1000000E+02 -0.2142857E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1  0.1185185E+02 -0.1000000E+02 -0.7142859E+00  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1  0.1037037E+02 -0.1000000E+02 -0.9285714E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116401E+01
    1  0.1037037E+02 -0.1000000E+02 -0.7857143E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116400E+01
    1  0.1037037E+02 -0.1000000E+02 -0.6428572E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116400E+01
    1  0.1037037E+02 -0.1000000E+02 -0.5000000E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116401E+01
    1  0.1037037E+02 -0.1000000E+02 -0.3571429E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116400E+01
    1  0.1037037E+02 -0.1000000E+02 -0.2142857E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116400E+01
    1  0.1037037E+02 -0.1000000E+02 -0.7142858E+00  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116401E+01
    1  0.8888889E+01 -0.1000000E+02 -0.9285714E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1  0.8888889E+01 -0.1000000E+02 -0.7857143E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1  0.8888889E+01 -0.1000000E+02 -0.6428572E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1  0.8888889E+01 -0.1000000E+02 -0.5000000E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1  0.8888889E+01 -0.1000000E+02 -0.3571429E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1  0.8888889E+01 -0.1000000E+02 -0.2142857E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1  0.8888889E+01 -0.1000000E+02 -0.7142859E+00  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1  0.7407408E+01 -0.1000000E+02 -0.9285714E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1  0.7407408E+01 -0.1000000E+02 -0.7857143E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1  0.7407408E+01 -0.1000000E+02 -0.6428572E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1  0.7407408E+01 -0.1000000E+02 -0.5000000E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1  0.7407408E+01 -0.1000000E+02 -0.3571429E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1  0.7407408E+01 -0.1000000E+02 -0.2142857E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1  0.7407408E+01 -0.1000000E+02 -0.7142859E+00  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1  0.5925926E+01 -0.1000000E+02 -0.9285714E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1  0.5925926E+01 -0.1000000E+02 -0.7857143E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1  0.5925926E+01 -0.1000000E+02 -0.6428572E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1  0.5925926E+01 -0.1000000E+02 -0.5000000E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1  0.5925926E+01 -0.1000000E+02 -0.3571429E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1  0.5925926E+01 -0.1000000E+02 -0.2142857E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1  0.5925926E+01 -0.1000000E+02 -0.7142859E+00  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1  0.4444445E+01 -0.1000000E+02 -0.9285714E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116404E+01
    1  0.4444445E+01 -0.1000000E+02 -0.7857143E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1  0.4444445E+01 -0.1000000E+02 -0.6428572E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1  0.4444445E+01 -0.1000000E+02 -0.5000000E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116404E+01
    1  0.4444445E+01 -0.1000000E+02 -0.3571429E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1  0.4444445E+01 -0.1000000E+02 -0.2142857E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1  0.4444445E+01 -0.1000000E+02 -0.7142859E+00  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116404E+01
    1  0.2962962E+01 -0.1000000E+02 -0.9285714E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1  0.2962962E+01 -0.1000000E+02 -0.7857143E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1  0.2962962E+01 -0.1000000E+02 -0.6428572E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1  0.2962962E+01 -0.1000000E+02 -0.5000000E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1  0.2962962E+01 -0.1000000E+02 -0.3571429E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1  0.2962962E+01 -0.1000000E+02 -0.2142857E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1  0.2962962E+01 -0.1000000E+02 -0.7142859E+00  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1  0.1481481E+01 -0.1000000E+02 -0.9285714E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1  0.1481481E+01 -0.1000000E+02 -0.7857143E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1  0.1481481E+01 -0.1000000E+02 -0.6428572E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1  0.1481481E+01 -0.1000000E+02 -0.5000000E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1  0.1481481E+01 -0.1000000E+02 -0.3571429E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1  0.1481481E+01 -0.1000000E+02 -0.2142857E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1  0.1481481E+01 -0.1000000E+02 -0.7142859E+00  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1  0.0000000E+00 -0.1000000E+02 -0.9285714E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116400E+01
    1  0.0000000E+00 -0.1000000E+02 -0.7857143E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116399E+01
    1  0.0000000E+00 -0.1000000E+02 -0.6428572E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116399E+01
    1  0.0000000E+00 -0.1000000E+02 -0.5000000E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116400E+01
    1  0.0000000E+00 -0.1000000E+02 -0.3571429E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116399E+01
    1  0.0000000E+00 -0.1000000E+02 -0.2142857E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116399E+01
    1  0.0000000E+00 -0.1000000E+02 -0.7142859E+00  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116400E+01
    1 -0.1481481E+01 -0.1000000E+02 -0.9285714E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1 -0.1481481E+01 -0.1000000E+02 -0.7857143E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1 -0.1481481E+01 -0.1000000E+02 -0.6428572E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1 -0.1481481E+01 -0.1000000E+02 -0.5000000E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1 -0.1481481E+01 -0.1000000E+02 -0.3571429E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1 -0.1481481E+01 -0.1000000E+02 -0.2142857E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1 -0.1481481E+01 -0.1000000E+02 -0.7142859E+00  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1 -0.2962962E+01 -0.1000000E+02 -0.9285714E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1 -0.2962962E+01 -0.1000000E+02 -0.7857143E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1 -0.2962962E+01 -0.1000000E+02 -0.6428572E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1 -0.2962962E+01 -0.1000000E+02 -0.5000000E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1 -0.2962962E+01 -0.1000000E+02 -0.3571429E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1 -0.2962962E+01 -0.1000000E+02 -0.2142857E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1 -0.2962962E+01 -0.1000000E+02 -0.7142859E+00  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1 -0.4444444E+01 -0.1000000E+02 -0.9285714E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1 -0.4444444E+01 -0.1000000E+02 -0.7857143E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1 -0.4444444E+01 -0.1000000E+02 -0.6428572E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1 -0.4444444E+01 -0.1000000E+02 -0.5000000E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1 -0.4444444E+01 -0.1000000E+02 -0.3571429E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1 -0.4444444E+01 -0.1000000E+02 -0.2142857E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1 -0.4444444E+01 -0.1000000E+02 -0.7142859E+00  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1 -0.5925925E+01 -0.1000000E+02 -0.9285714E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1 -0.5925925E+01 -0.1000000E+02 -0.7857143E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1 -0.5925925E+01 -0.1000000E+02 -0.6428572E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1 -0.5925925E+01 -0.1000000E+02 -0.5000000E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1 -0.5925925E+01 -0.1000000E+02 -0.3571429E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1 -0.5925925E+01 -0.1000000E+02 -0.2142857E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1 -0.5925925E+01 -0.1000000E+02 -0.7142859E+00  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1 -0.7407407E+01 -0.1000000E+02 -0.9285714E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1 -0.7407407E+01 -0.1000000E+02 -0.7857143E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1 -0.7407407E+01 -0.1000000E+02 -0.6428572E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1 -0.7407407E+01 -0.1000000E+02 -0.5000000E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1 -0.7407407E+01 -0.1000000E+02 -0.3571429E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1 -0.7407407E+01 -0.1000000E+02 -0.2142857E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1 -0.7407407E+01 -0.1000000E+02 -0.7142859E+00  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1 -0.8888889E+01 -0.1000000E+02 -0.9285714E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1 -0.8888889E+01 -0.1000000E+02 -0.7857143E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1 -0.8888889E+01 -0.1000000E+02 -0.6428572E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1 -0.8888889E+01 -0.1000000E+02 -0.5000000E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1 -0.8888889E+01 -0.1000000E+02 -0.3571429E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1 -0.8888889E+01 -0.1000000E+02 -0.2142857E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1 -0.8888889E+01 -0.1000000E+02 -0.7142859E+00  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1 -0.1037037E+02 -0.1000000E+02 -0.9285714E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1 -0.1037037E+02 -0.1000000E+02 -0.7857143E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1 -0.1037037E+02 -0.1000000E+02 -0.6428572E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1 -0.1037037E+02 -0.1000000E+02 -0.5000000E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1 -0.1037037E+02 -0.1000000E+02 -0.3571429E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1 -0.1037037E+02 -0.1000000E+02 -0.2142857E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116402E+01
    1 -0.1037037E+02 -0.1000000E+02 -0.7142859E+00  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116403E+01
    1 -0.1185185E+02 -0.1000000E+02 -0.9285714E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116405E+01
    1 -0.1185185E+02 -0.1000000E+02 -0.7857143E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116405E+01
    1 -0.1185185E+02 -0.1000000E+02 -0.6428572E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116405E+01
    1 -0.1185185E+02 -0.1000000E+02 -0.5000000E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116405E+01
    1 -0.1185185E+02 -0.1000000E+02 -0.3571429E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116405E+01
    1 -0.1185185E+02 -0.1000000E+02 -0.2142857E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116405E+01
    1 -0.1185185E+02 -0.1000000E+02 -0.7142859E+00  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116405E+01
    1 -0.1333333E+02 -0.1000000E+02 -0.9285714E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116400E+01
    1 -0.1333333E+02 -0.1000000E+02 -0.7857143E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116399E+01
    1 -0.1333333E+02 -0.1000000E+02 -0.6428572E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116399E+01
    1 -0.1333333E+02 -0.1000000E+02 -0.5000000E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116400E+01
    1 -0.1333333E+02 -0.1000000E+02 -0.3571429E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116399E+01
    1 -0.1333333E+02 -0.1000000E+02 -0.2142857E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116399E+01
    1 -0.1333333E+02 -0.1000000E+02 -0.7142859E+00  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116400E+01
    1 -0.1481482E+02 -0.1000000E+02 -0.9285714E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116405E+01
    1 -0.1481482E+02 -0.1000000E+02 -0.7857143E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116405E+01
    1 -0.1481482E+02 -0.1000000E+02 -0.6428572E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116405E+01
    1 -0.1481482E+02 -0.1000000E+02 -0.5000000E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116405E+01
    1 -0.1481482E+02 -0.1000000E+02 -0.3571429E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116405E+01
    1 -0.1481482E+02 -0.1000000E+02 -0.2142857E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116405E+01
    1 -0.1481482E+02 -0.1000000E+02 -0.7142859E+00  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116405E+01
    1 -0.1629630E+02 -0.1000000E+02 -0.9285714E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116400E+01
    1 -0.1629630E+02 -0.1000000E+02 -0.7857143E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116399E+01
    1 -0.1629630E+02 -0.1000000E+02 -0.6428572E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116399E+01
    1 -0.1629630E+02 -0.1000000E+02 -0.5000000E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116400E+01
    1 -0.1629630E+02 -0.1000000E+02 -0.3571429E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116399E+01
    1 -0.1629630E+02 -0.1000000E+02 -0.2142857E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116399E+01
    1 -0.1629630E+02 -0.1000000E+02 -0.7142859E+00  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116400E+01
    1 -0.1777778E+02 -0.1000000E+02 -0.9285714E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116405E+01
    1 -0.1777778E+02 -0.1000000E+02 -0.7857143E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116405E+01
    1 -0.1777778E+02 -0.1000000E+02 -0.6428572E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116405E+01
    1 -0.1777778E+02 -0.1000000E+02 -0.5000000E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116405E+01
    1 -0.1777778E+02 -0.1000000E+02 -0.3571429E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116405E+01
    1 -0.1777778E+02 -0.1000000E+02 -0.2142857E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116405E+01
    1 -0.1777778E+02 -0.1000000E+02 -0.7142859E+00  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116405E+01
    1 -0.1925926E+02 -0.1000000E+02 -0.9285714E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116400E+01
    1 -0.1925926E+02 -0.1000000E+02 -0.7857143E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116399E+01
    1 -0.1925926E+02 -0.1000000E+02 -0.6428572E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116399E+01
    1 -0.1925926E+02 -0.1000000E+02 -0.5000000E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116400E+01
    1 -0.1925926E+02 -0.1000000E+02 -0.3571429E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116399E+01
    1 -0.1925926E+02 -0.1000000E+02 -0.2142857E+01  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116399E+01
    1 -0.1925926E+02 -0.1000000E+02 -0.7142859E+00  0.0000000E+00 -0.1000000E+01  0.0000000E+00  0.2116400E+01
    1  0.1925926E+02 -0.7142857E+00 -0.1000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2116402E+01
    1  0.1925926E+02 -0.2142857E+01 -0.1000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2116402E+01
    1  0.1925926E+02 -0.3571429E+01 -0.1000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2116402E+01
    1  0.1925926E+02 -0.5000000E+01 -0.1000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2116403E+01
    1  0.1925926E+02 -0.6428572E+01 -0.1000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2116402E+01
    1  0.1925926E+02 -0.7857142E+01 -0.1000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2116402E+01
    1  0.1925926E+02 -0.9285714E+01 -0.1000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2116403E+01
    1  0.1777778E+02 -0.7142857E+00 -0.1000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2116402E+01
    1  0.1777778E+02 -0.2142857E+01 -0.1000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2116402E+01
    1  0.1777778E+02 -0.3571429E+01 -0.1000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2116402E+01
    1  0.1777778E+02 -0.5000000E+01 -0.1000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2116403E+01
    1  0.1777778E+02 -0.6428572E+01 -0.1000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2116402E+01
