  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.8044210E+07  0.0000000E+00  0.1093750E+02  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.6566653E+08  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.1093750E+02  0.0000000E+00  0.8699832E+09  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
