Nb de periode :    95
 0.3000
  0.862743E+05  0.303586E-03 -0.527802E+00 -0.209808E-03 -0.162041E+05 -0.123978E-03
  0.866254E-03  0.862738E+05  0.276407E-02  0.162045E+05 -0.762939E-03 -0.764529E-03
  0.629552E-01  0.216258E-01  0.309818E+06  0.207392E+00  0.244141E-02 -0.317891E-05
  0.228286E-03  0.177388E+05 -0.140031E-01  0.676037E+06  0.467936E-02 -0.140133E-02
 -0.177392E+05 -0.565251E-04  0.761057E+00 -0.411987E-02  0.676037E+06  0.953674E-05
 -0.347694E-06  0.174505E-03  0.265269E-10 -0.731019E-03  0.266389E-06  0.844305E+02
 0.3500
  0.873301E+05 -0.216620E-03 -0.546875E+00 -0.463213E-04 -0.159594E+05 -0.844683E-04
 -0.143051E-03  0.873298E+05 -0.776904E-02  0.159596E+05 -0.656673E-03 -0.357117E-03
  0.829315E-01  0.970704E-02  0.310824E+06 -0.134386E-01  0.143345E+00 -0.190735E-04
  0.100817E-03  0.179629E+05  0.231879E-01  0.674203E+06  0.176566E-02 -0.209385E-02
 -0.179630E+05 -0.391688E-04  0.142155E+01  0.550406E-02  0.674204E+06 -0.217983E-04
  0.340598E-06  0.148461E-03 -0.511591E-09 -0.577507E-03  0.227636E-06  0.838297E+02
 0.4000
  0.878242E+05 -0.152588E-03 -0.376415E+00 -0.238419E-04 -0.155827E+05  0.905991E-04
 -0.782013E-03  0.878238E+05  0.633597E-03  0.155830E+05 -0.405312E-04 -0.114590E-02
  0.162306E+00  0.144911E-01  0.311352E+06  0.228500E-01 -0.343323E-01  0.238419E-05
  0.447035E-04  0.173455E+05 -0.335002E-01  0.673424E+06  0.933647E-02  0.743307E-03
 -0.173457E+05 -0.843406E-04  0.119087E+01  0.594139E-02  0.673424E+06  0.417233E-05
  0.372529E-06 -0.818470E-04  0.106866E-09  0.556538E-05 -0.696468E-06  0.842113E+02
 0.4500
  0.892912E+05 -0.855128E-03 -0.139991E+00 -0.347561E-03 -0.156600E+05  0.847711E-05
 -0.547833E-03  0.892908E+05  0.329018E-02  0.156603E+05  0.128428E-02 -0.335375E-03
  0.196415E+00  0.143607E-01  0.310714E+06 -0.375960E-01  0.171441E+00  0.423855E-05
  0.381470E-04  0.177158E+05 -0.222736E-02  0.674665E+06 -0.551012E-03  0.657092E-03
 -0.177161E+05 -0.504653E-04  0.122511E+01  0.821432E-02  0.674664E+06  0.256962E-04
  0.794729E-06 -0.315596E-03  0.170530E-09  0.150055E-03  0.925057E-07  0.840858E+02
 0.5000
  0.900315E+05  0.114441E-04 -0.820618E-01 -0.118256E-03 -0.150353E+05  0.129700E-03
  0.613213E-03  0.900313E+05 -0.286150E-02  0.150354E+05  0.843048E-03 -0.877619E-03
  0.219345E+00 -0.934124E-03  0.307782E+06  0.189743E-01  0.102783E+00  0.572205E-05
  0.791550E-04  0.165631E+05  0.942612E-02  0.674447E+06 -0.245667E-02 -0.168592E-03
 -0.165633E+05 -0.944138E-04  0.950745E+00  0.396729E-03  0.674448E+06 -0.104904E-04
  0.596046E-07 -0.106082E-02 -0.364253E-09  0.627163E-03 -0.203381E-07  0.839912E+02
 0.5500
  0.918960E+05  0.710054E-03  0.117077E+00 -0.136289E-02 -0.151093E+05 -0.110973E-03
 -0.296506E-03  0.918958E+05 -0.308297E-02  0.151092E+05 -0.787215E-03 -0.899488E-03
  0.851718E-01 -0.777981E-02  0.302924E+06 -0.680362E+00  0.510476E-01  0.866977E-05
 -0.127446E-03  0.172962E+05  0.445973E-02  0.673633E+06  0.735196E-03  0.999543E-03
 -0.172961E+05 -0.161691E-03  0.481456E+00 -0.242753E-02  0.673635E+06 -0.173395E-04
  0.325116E-06 -0.106667E-02 -0.399351E-09  0.653591E-03  0.335926E-06  0.843381E+02
 0.6000
  0.936779E+05  0.259082E-03  0.142962E+00  0.139872E-03 -0.147313E+05  0.810623E-04
  0.419617E-03  0.936778E+05  0.204484E-02  0.147310E+05 -0.556310E-03 -0.816385E-03
  0.824738E-01  0.162534E-01  0.296976E+06 -0.129636E-01  0.135091E+00  0.158946E-05
 -0.217160E-03  0.166952E+05  0.994046E-02  0.675276E+06 -0.940959E-03 -0.419095E-03
 -0.166948E+05  0.141660E-03  0.367584E+00 -0.462850E-02  0.675281E+06  0.246366E-04
 -0.198682E-06 -0.508853E-03 -0.100423E-09  0.225986E-03  0.218356E-06  0.844980E+02
 0.6500
  0.951397E+05 -0.685178E-03  0.946749E-01  0.316913E-03 -0.141331E+05  0.176063E-04
  0.228882E-03  0.951397E+05 -0.368338E-02  0.141326E+05 -0.174889E-02 -0.555332E-03
  0.904494E-01  0.963431E-02  0.289716E+06 -0.890937E-01  0.243202E+00  0.000000E+00
  0.850971E-04  0.159240E+05  0.370994E-01  0.673490E+06 -0.387339E-03 -0.188282E-03
 -0.159234E+05  0.688663E-04  0.600023E+00  0.260573E-02  0.673496E+06  0.513517E-05
 -0.412648E-06  0.250910E-03  0.514214E-10 -0.260566E-03 -0.311285E-06  0.842950E+02
 0.7000
  0.977354E+05 -0.446865E-03 -0.310560E+00 -0.414167E-03 -0.142846E+05 -0.103542E-03
 -0.340598E-04  0.977350E+05 -0.282696E-02  0.142840E+05 -0.784738E-03 -0.124386E-02
  0.502559E-01 -0.854220E-03  0.282149E+06  0.643049E-03  0.354353E+00 -0.108991E-04
  0.107970E-03  0.163472E+05  0.479289E-02  0.675536E+06  0.140599E-02  0.218004E-03
 -0.163466E+05  0.102861E-03  0.111969E+01  0.134059E-02  0.675544E+06  0.374658E-05
 -0.425747E-06 -0.218110E-02 -0.282593E-09  0.281503E-03  0.171505E-09  0.842483E+02
 0.7500
  0.100304E+06  0.962575E-03 -0.383138E+00 -0.712077E-04 -0.137112E+05  0.254313E-04
 -0.272115E-03  0.100303E+06 -0.433413E-02  0.137107E+05  0.155894E-02 -0.124280E-02
 -0.574748E-01 -0.546710E-02  0.274134E+06  0.436249E+00 -0.369466E-01  0.114441E-04
  0.123024E-03  0.159529E+05 -0.489044E-02  0.673859E+06 -0.334676E-02  0.121764E-02
 -0.159528E+05 -0.158946E-04  0.699300E+00 -0.177002E-02  0.673866E+06  0.104904E-04
  0.476837E-06 -0.357586E-03  0.418974E-09 -0.206294E-03 -0.390663E-06  0.843952E+02
 0.8000
  0.102379E+06  0.551939E-03  0.175972E+00  0.195503E-03 -0.133053E+05  0.286102E-04
  0.108004E-02  0.102378E+06 -0.899434E-03  0.133048E+05 -0.667572E-04 -0.132337E-02
 -0.278425E+00 -0.283122E-01  0.266116E+06  0.400734E+00 -0.887604E+00 -0.107288E-04
  0.135601E-04  0.147911E+05  0.935793E-02  0.675515E+06  0.123024E-02  0.449736E-03
 -0.147910E+05  0.149012E-04 -0.240173E+01  0.495911E-02  0.675523E+06 -0.298023E-05
  0.149012E-06 -0.329332E-03  0.684963E-10 -0.174935E-03 -0.204955E-07  0.842898E+02
 0.8500
  0.105516E+06 -0.380348E-03  0.207322E+00  0.740500E-03 -0.134122E+05  0.920015E-04
 -0.813428E-03  0.105516E+06 -0.565024E-02  0.134121E+05 -0.212277E-02 -0.151045E-02
 -0.224313E+00  0.348652E-02  0.257698E+06 -0.207879E-01 -0.198041E+00  0.336591E-05
  0.280492E-05  0.155018E+05  0.427111E-01  0.674090E+06 -0.304278E-02  0.122705E-02
 -0.155025E+05  0.111776E-03 -0.882568E+00  0.534058E-02  0.674094E+06  0.218784E-04
  0.210369E-06 -0.573491E-02 -0.714756E-09  0.306464E-02  0.128211E-06  0.843910E+02
 0.9000
  0.108798E+06  0.140932E-03  0.234324E+00  0.114865E-02 -0.138471E+05  0.156826E-03
 -0.413259E-04  0.108798E+06 -0.547091E-02  0.138470E+05 -0.250075E-03 -0.107182E-02
 -0.472683E-01  0.179794E-02  0.250045E+06 -0.296529E-01 -0.732422E-01  0.635783E-05
  0.395377E-03  0.159117E+05 -0.191900E-01  0.676549E+06  0.447591E-02 -0.167920E-03
 -0.159116E+05 -0.109937E-04 -0.463528E+00 -0.718859E-02  0.676552E+06 -0.158946E-05
 -0.463592E-06 -0.671394E-02 -0.144205E-08  0.431509E-02 -0.120498E-06  0.842391E+02
 0.9500
  0.111754E+06 -0.970740E-03  0.456864E+00  0.413593E-03 -0.136580E+05  0.321238E-04
 -0.114642E-02  0.111754E+06 -0.631533E-02  0.136576E+05 -0.891435E-03 -0.164935E-02
 -0.102756E+00  0.137231E-01  0.242148E+06  0.215406E+00 -0.258404E+00 -0.702707E-05
  0.569695E-04  0.157458E+05  0.130904E-02  0.674289E+06 -0.452945E-02 -0.124724E-02
 -0.157456E+05  0.120590E-03 -0.115029E+01 -0.398335E-02  0.674294E+06  0.100387E-05
 -0.125483E-06 -0.100270E-01 -0.101385E-08  0.487463E-02  0.372533E-06  0.845478E+02
 1.0000
  0.114075E+06  0.757218E-03  0.605515E+00  0.782013E-03 -0.138086E+05  0.133514E-04
  0.190735E-03  0.114075E+06  0.100565E-01  0.138081E+05 -0.961304E-03 -0.163984E-02
 -0.268631E-01 -0.488830E-02  0.234738E+06  0.134201E-01 -0.294189E-01  0.123978E-04
  0.598431E-04  0.154515E+05 -0.122356E-01  0.672877E+06  0.524902E-02 -0.493482E-03
 -0.154515E+05 -0.302792E-04 -0.760803E+00  0.350952E-03  0.672880E+06  0.691414E-05
 -0.178814E-06 -0.472639E-02 -0.143382E-08  0.211925E-02  0.483147E-06  0.844460E+02
 1.0500
  0.116587E+06 -0.653948E-03  0.515515E+00 -0.183469E-02 -0.153048E+05  0.799270E-04
  0.131880E-02  0.116586E+06 -0.892912E-02  0.153047E+05 -0.179109E-02 -0.228746E-02
 -0.372750E-01 -0.286239E-02  0.228253E+06  0.917853E-01  0.902158E-01  0.272478E-05
  0.113306E-03  0.166659E+05 -0.164105E-01  0.676323E+06  0.100999E-01 -0.324817E-03
 -0.166664E+05  0.737962E-04 -0.608957E+00  0.498454E-02  0.676326E+06  0.449589E-04
  0.113533E-06 -0.701155E-02 -0.210916E-09  0.274321E-02  0.196867E-07  0.843399E+02
 1.1000
  0.118623E+06 -0.138630E-02  0.207922E+00  0.260093E-03 -0.162191E+05 -0.381470E-04
  0.485507E-04  0.118622E+06  0.589197E-02  0.162190E+05 -0.131780E-02 -0.202331E-02
 -0.245597E-01  0.182824E-02  0.221605E+06  0.272786E+00  0.671387E-01 -0.433488E-05
 -0.450828E-04  0.179554E+05  0.642950E-02  0.672908E+06  0.427246E-02  0.119461E-02
 -0.179563E+05  0.725009E-04 -0.182329E+00  0.280207E-02  0.672911E+06  0.138716E-04
  0.379302E-06 -0.503389E-02  0.569674E-09  0.225933E-02  0.499756E-06  0.844063E+02
 1.1500
  0.119712E+06 -0.197867E-02  0.850246E-01 -0.404690E-03 -0.177752E+05 -0.132685E-03
 -0.820989E-03  0.119712E+06 -0.258404E-02  0.177753E+05 -0.138324E-02 -0.156340E-02
 -0.430165E-01  0.233318E-02  0.215778E+06  0.876385E-01  0.747283E-01 -0.165856E-05
  0.638547E-04  0.194028E+05  0.852502E-02  0.671810E+06 -0.101504E-01  0.398574E-03
 -0.194038E+05 -0.943308E-04 -0.536048E-01  0.478993E-02  0.671812E+06 -0.132685E-04
  0.518301E-07 -0.215100E-02 -0.400178E-09  0.573536E-03 -0.316654E-06  0.842474E+02
 1.2000
  0.120004E+06 -0.197728E-02  0.121078E+00 -0.185331E-02 -0.202508E+05 -0.508626E-04
 -0.905991E-04  0.120003E+06  0.395616E-02  0.202510E+05 -0.124613E-02 -0.131349E-02
 -0.377146E-01 -0.212610E-02  0.210941E+06  0.295722E+00  0.299072E-01 -0.198682E-05
  0.150204E-03  0.216411E+05 -0.227674E-01  0.674086E+06  0.336965E-02 -0.306259E-02
 -0.216422E+05 -0.552336E-04 -0.226084E+00  0.570933E-02  0.674087E+06 -0.198682E-04
  0.397364E-06 -0.257635E-02  0.878041E-09  0.174575E-02  0.626320E-06  0.843840E+02
 1.2500
  0.119060E+06  0.218201E-02  0.983154E-01 -0.946045E-04 -0.224023E+05 -0.366211E-04
  0.158234E-02  0.119059E+06  0.183868E-03  0.224026E+05  0.299072E-03 -0.145817E-02
 -0.464569E-01  0.363646E-02  0.206320E+06 -0.416931E-01 -0.153320E-01  0.495911E-05
  0.219727E-03  0.238176E+05  0.921020E-02  0.672471E+06  0.552979E-02  0.122368E-02
 -0.238185E+05 -0.365829E-03 -0.100928E+00 -0.601807E-02  0.672472E+06  0.419617E-05
  0.000000E+00 -0.109428E-02 -0.297223E-09  0.190372E-03  0.943124E-07  0.845265E+02
 1.3000
  0.116889E+06 -0.101383E-02  0.867873E-01  0.795218E-03 -0.248661E+05  0.117375E-03
 -0.328651E-03  0.116888E+06  0.345744E-02  0.248663E+05 -0.478304E-03 -0.168544E-02
 -0.374339E-01  0.455655E-03  0.202208E+06 -0.312072E+00 -0.716459E-01  0.733596E-06
 -0.315446E-04  0.263866E+05 -0.192877E-01  0.670712E+06  0.725379E-02 -0.106018E-02
 -0.263877E+05  0.130580E-03 -0.131179E+00 -0.758244E-02  0.670713E+06  0.000000E+00
  0.916995E-07 -0.233394E-02 -0.442504E-09  0.678070E-03 -0.740015E-06  0.843219E+02
 1.3500
  0.113442E+06 -0.863252E-03  0.640643E-01 -0.178019E-03 -0.276987E+05 -0.762939E-04
  0.168129E-03  0.113441E+06 -0.415166E-02  0.276988E+05 -0.760114E-03 -0.649558E-03
 -0.248280E-01 -0.541652E-03  0.199018E+06  0.161596E+00 -0.470197E-02  0.211928E-05
 -0.212987E-03  0.291019E+05  0.427161E-01  0.671279E+06 -0.192148E-02 -0.173569E-02
 -0.291029E+05 -0.246896E-03 -0.139974E+00  0.339084E-03  0.671280E+06  0.141285E-04
  0.176606E-06 -0.480848E-02 -0.342239E-09  0.230383E-02 -0.270151E-06  0.842505E+02
 1.4000
  0.108735E+06 -0.297001E-03  0.452641E-01  0.228882E-03 -0.308061E+05 -0.171661E-03
  0.340598E-04  0.108735E+06 -0.944819E-02  0.308062E+05 -0.272478E-05 -0.157595E-02
 -0.183937E-01  0.463767E-03  0.196714E+06 -0.977979E-01 -0.230190E-01  0.766345E-06
  0.159740E-03  0.317455E+05 -0.147166E-01  0.674774E+06 -0.482832E-02  0.372146E-03
 -0.317462E+05  0.262260E-04 -0.143738E+00  0.166757E-02  0.674775E+06  0.476837E-05
  0.000000E+00 -0.260317E-02 -0.320272E-09  0.863657E-03 -0.545406E-06  0.842437E+02
 1.4500
  0.102977E+06 -0.881327E-04  0.173740E-01  0.326222E-03 -0.328926E+05 -0.228882E-03
  0.209151E-03  0.102976E+06 -0.101681E-02  0.328928E+05  0.286760E-03 -0.440828E-03
 -0.195148E-01 -0.183513E-02  0.194214E+06  0.179496E+00 -0.572468E-01 -0.108933E-05
  0.415999E-03  0.339844E+05  0.141012E-02  0.672188E+06 -0.436717E-02  0.179369E-02
 -0.339849E+05 -0.309451E-03 -0.162564E+00  0.305176E-03  0.672189E+06  0.131541E-04
  0.000000E+00 -0.298462E-02  0.635705E-09  0.108739E-02  0.391005E-06  0.842719E+02
 1.5000
  0.965046E+05  0.291189E-03 -0.108846E-02  0.996908E-03 -0.349154E+05 -0.109355E-03
 -0.130844E-02  0.965044E+05  0.181707E-02  0.349154E+05  0.111898E-03  0.286102E-05
  0.136786E-01  0.162411E-02  0.192417E+06  0.198466E+00 -0.512695E-02  0.397364E-07
 -0.178655E-03  0.360697E+05  0.324427E-01  0.671221E+06  0.960286E-02  0.469208E-03
 -0.360701E+05 -0.116984E-03 -0.373942E-01  0.813802E-04  0.671221E+06  0.133514E-04
 -0.103315E-05 -0.108837E-02 -0.441257E-09 -0.539267E-03 -0.247393E-06  0.842737E+02
 1.5500
  0.894486E+05  0.344553E-03 -0.149339E-01 -0.145205E-03 -0.366693E+05 -0.910605E-04
 -0.841695E-03  0.894483E+05 -0.195226E-02  0.366694E+05 -0.157510E-03 -0.134345E-02
  0.181881E-01  0.103058E-02  0.191288E+06  0.199422E+00  0.178774E-01  0.384546E-06
 -0.111365E-03  0.376592E+05  0.277661E-01  0.672172E+06 -0.492219E-04 -0.243418E-03
 -0.376594E+05  0.978285E-04  0.324077E-01  0.100413E-02  0.672173E+06  0.000000E+00
 -0.538365E-06 -0.116636E-02  0.456948E-09 -0.211944E-03  0.207711E-06  0.842434E+02
 1.6000
  0.822097E+05 -0.185668E-02  0.277615E-01  0.102043E-02 -0.382542E+05 -0.715256E-05
 -0.272989E-03  0.822093E+05 -0.198722E-02  0.382542E+05  0.100136E-03 -0.694245E-03
  0.132501E-01 -0.201017E-03  0.190777E+06 -0.321045E+00  0.365448E-01 -0.894070E-06
 -0.545382E-03  0.389889E+05 -0.125575E-01  0.675788E+06  0.525475E-02  0.722334E-03
 -0.389891E+05  0.159740E-03 -0.208282E-01  0.925064E-03  0.675788E+06  0.953674E-05
 -0.223517E-06 -0.157373E-02 -0.473221E-09 -0.106907E-02  0.321691E-06  0.842771E+02
 1.6500
  0.749096E+05 -0.256047E-03 -0.334769E-02 -0.376846E-03 -0.388009E+05 -0.136404E-03
