   9376.091      -1.570524       86274.26       7.146364      8.6625415E-04
  2.2002496E-08  6.2955216E-02  2.2983551E-04  2.2828577E-04 -9.4296411E-09
  -17739.16       5.402502     -3.4769374E-07  6.2172489E-15   11725.49    
  -1.570276       87330.09       16.13503     -1.4305115E-04 -5.5879354E-08
  8.2931519E-02  3.4427643E-04  1.0081700E-04  3.1548552E-08  -17963.03    
   11.96939      3.4059798E-07 -1.9362290E-13   14405.14      -1.569801    
   87824.16       35.61584     -7.8201294E-04  2.9569492E-07  0.1623058    
  1.5258789E-04  4.4703484E-05  2.0721927E-07  -17345.73       25.86615    
  3.7252903E-07 -3.5527137E-15   17736.44      -1.568927       89291.22    
   76.79536     -5.4783293E-04  6.0629100E-07  0.1964145      1.4038086E-03
  3.8146973E-05  4.3492764E-07  -17716.14       54.41523      7.9472863E-07
 -5.0182081E-13   21434.41      -1.567404       90031.55       156.6881    
  6.1321259E-04  1.7620623E-06  0.2193451      2.2125244E-04  7.9154968E-05
  9.0338290E-07  -16563.32       107.8943      5.9604645E-08  5.3379523E-13
   25914.92      -1.564956       91896.05       304.2183     -2.9650601E-04
  1.1883676E-06  8.5171781E-02 -1.7013550E-03 -1.2744557E-04 -2.4847686E-06
  -17296.12       203.3931      3.2511625E-07 -2.1316282E-13   30846.66    
  -1.561229       93677.86       556.6743      4.1961667E-04 -8.4191561E-07
  8.2473755E-02 -1.7547607E-04 -2.1715958E-04 -4.8913062E-06  -16694.81    
   359.1131     -1.9868214E-07  8.8107299E-13   36058.18      -1.555798    
   95139.71       964.3790      2.2888185E-04 -3.2335520E-06  9.0449408E-02
  2.1743774E-04  8.5097097E-05 -1.1295080E-05  -15923.41       599.3566    
 -4.1264755E-07 -1.9042545E-12   42086.51      -1.548374       97735.39    
   1602.840     -3.4059798E-05  1.6838312E-06  5.0255913E-02 -1.5411377E-03
  1.0796956E-04  1.8864870E-05  -16346.62       956.7922     -4.2574746E-07
  4.5474735E-12   48448.43      -1.538364       100303.8       2560.857    
 -2.7211508E-04  1.2397766E-05 -5.7474773E-02  5.9432983E-03  1.2302399E-04
 -2.2798777E-06  -15952.82       1458.369      4.7683716E-07 -2.7853275E-12
   54804.88      -1.525007       102379.1       3951.447      1.0800362E-03
 -4.7206879E-05 -0.2784252      1.6250610E-03  1.3560057E-05  4.7385693E-06
  -14791.02       2132.038      1.4901161E-07 -2.2737368E-13   62015.09    
  -1.508537       105516.5       5916.774     -8.1342808E-04 -4.5299530E-05
 -0.2243132      3.7536621E-03  2.8049244E-06  3.0279160E-05  -15502.47    
   3048.710      2.1036932E-07  1.8189894E-11   69518.48      -1.488123    
   108798.0       8623.706     -4.1325889E-05  1.3434887E-04 -4.7268339E-02
  5.6381226E-03  3.9537749E-04 -3.3020973E-05  -15911.56       4181.832    
 -4.6359170E-07  4.9567461E-11   76905.93      -1.463018       111754.3    
   12251.42     -1.1464169E-03 -5.7816505E-05 -0.1027559     -8.0871582E-04
  5.6969493E-05 -1.0371208E-05  -15745.57       5533.011     -1.2548347E-07
  4.9112714E-11   83826.55      -1.432503       114075.3       16979.81    
  1.9073489E-04  2.5606155E-04 -2.6863102E-02  6.6528320E-03  5.9843071E-05
 -3.3378601E-06  -15451.51       7073.266     -1.7881396E-07 -3.2741809E-11
   90885.48      -1.398070       116587.3       22944.02      1.3187954E-03
  1.1992455E-04 -3.7275042E-02 -4.2724609E-03  1.1330560E-04  6.0915947E-05
  -16666.41       8869.792      1.1353266E-07 -8.0035534E-11   97405.91    
  -1.358971       118622.9       30285.39      4.8550690E-05 -2.1219254E-04
 -2.4559714E-02  6.1035156E-04 -4.5082787E-05 -8.6665154E-05  -17956.29    
   10761.75      3.7930226E-07  3.7834980E-10   102873.3      -1.314563    
   119712.5       39090.93     -8.2098920E-04 -6.7234039E-05 -4.3016519E-02
 -2.2232056E-02  6.3854714E-05  3.7193298E-05  -19403.76       12485.18    
  5.1830128E-08  6.3664629E-11   107295.6      -1.267103       120004.1    
   49208.07     -9.0599060E-05 -1.0681152E-04 -3.7714638E-02 -1.1199951E-02
  1.5020370E-04  1.7666817E-04  -21642.15       14103.42      3.9736429E-07
  0.0000000E+00   110043.2      -1.216265       119060.2       60484.54    
  1.5823364E-03  1.2397766E-05 -4.6456911E-02 -1.5106201E-02  2.1972656E-04
 -1.9073486E-04  -23818.49       15354.73      0.0000000E+00 -6.9849193E-10
   110984.9      -1.163233       116889.4       72646.59     -3.2865084E-04
  3.3378601E-05 -3.7433919E-02 -1.4755249E-02 -3.1544612E-05  1.8239021E-04
  -26387.71       15962.63      9.1699455E-08 -7.8216544E-11   109810.5    
  -1.109811       113441.9       85185.06      1.6812925E-04  6.4659119E-04
 -2.4828028E-02 -2.3971558E-02 -2.1298726E-04 -9.8228455E-05  -29102.86    
   15918.93      1.7660635E-07  1.3096724E-10   106374.3      -1.055886    
   108735.3       97758.07      3.4059798E-05  1.5258789E-05 -1.8393653E-02
 -1.1260986E-02  1.5974045E-04 -4.9829483E-05  -31746.21       14666.73    
  0.0000000E+00 -2.2700988E-09   100482.7      -1.004889       102976.8    
   109676.9      2.0915063E-04 -4.0054321E-05 -1.9514807E-02 -4.2327881E-02
  4.1599930E-04 -1.3923645E-04  -33984.92       13078.26      0.0000000E+00
  8.1490725E-10   92438.93     -0.9581683       96504.65       120691.0    
 -1.3084412E-03  6.2751770E-04  1.3678551E-02  2.5527954E-02 -1.7865498E-04
 -4.5895576E-05  -36070.08       10600.96     -1.0331472E-06 -1.1641532E-09
   82261.22     -0.9168811       89448.57       130450.0     -8.4169453E-04
  1.3961792E-03  1.8188108E-02  3.2531738E-02 -1.1136456E-04 -3.2424927E-05
  -37659.41       7171.674     -5.3836453E-07 -1.4842954E-09   70342.70    
 -0.8851671       82209.66       138803.5     -2.7298927E-04 -1.5258789E-05
  1.3250113E-02  2.4520874E-02 -5.4538250E-04 -2.1517277E-05  -38989.09    
   2848.233     -2.2351742E-07  1.7462298E-09   56683.69     -0.8692667    
   74909.60       145485.2     -6.5427838E-04  1.7528534E-03  2.0197088E-02
  4.9758911E-02  5.6815869E-04  1.5050173E-05  -39439.09      -1513.280    
  2.8899223E-07 -1.0477379E-09   41915.70     -0.8874834       67915.75    
   150662.2      6.7879172E-04 -1.0356903E-03  7.6922248E-03  3.0822754E-02
  9.5367432E-05  1.0728836E-06  -39715.71      -5894.842      3.5061555E-07
  2.7939677E-09   26589.86     -0.9906803       61254.75       154442.3    
 -6.2234059E-04  3.3378601E-04  1.2185233E-02  4.7302246E-02  5.6675501E-05
  2.5272369E-05  -39690.23      -10622.83      6.8119597E-08 -1.1175871E-08
   12678.28      -1.471125       54980.96       156865.7      3.9206611E-04
  3.2043457E-04  2.9521519E-03  3.0517578E-05 -3.3007728E-04  2.1219254E-05
  -38999.80      -15563.68      4.6359170E-07 -7.5669959E-09   13642.50    
  -2.852427       49226.89       158190.3      1.0619292E-04 -1.7108917E-03
  1.5671188E-03 -3.8665771E-02 -2.2063384E-04  2.0360947E-04  -38078.14    
  -20777.88      0.0000000E+00 -2.5611371E-09   28563.91       3.003345    
   44009.55       158387.3      1.2397766E-04  1.2226105E-03 -7.4286212E-04
 -4.9591064E-03 -3.3830342E-04  2.2554398E-04  -36738.50      -25005.89    
  6.2741731E-07 -3.3760443E-09   45186.54       2.903613       39377.61    
   157857.3      2.3915217E-04 -5.4168701E-04  8.6075219E-05 -3.5476685E-02
 -4.6167616E-04 -7.5340271E-05  -35585.85      -29007.42     -1.2226593E-07
 -1.0011718E-08   61792.88       2.873112       35246.36       156625.0    
 -2.3126602E-04  1.2969971E-03  4.6539307E-04  7.5073242E-03 -3.4523010E-04
  2.3937225E-04  -34302.82      -32728.76      0.0000000E+00 -1.7695129E-08
   77861.27       2.865596       31542.50       154817.1      3.1308431E-04
 -9.1934204E-04  1.5556522E-03 -4.2724609E-03  6.0197787E-04  2.6273727E-04
  -32708.94      -36408.12      1.7445262E-07 -7.4505806E-09   93098.77    
   2.868000       28261.85       152536.5      5.5403940E-05  1.1825562E-04
 -2.9100692E-03 -5.0964355E-02  8.3105908E-05  1.2779236E-04  -30920.45    
  -39948.58      5.1089700E-07 -1.1117663E-08   107298.7       2.874698    
   25401.39       149822.8      5.9438302E-05 -8.4686279E-04 -1.8771858E-03
 -4.9453735E-02 -2.5904455E-04  2.0313263E-04  -28957.76      -42959.54    
  2.7723090E-07 -1.1641532E-09   120350.2       2.884936       22939.40    
   146894.5      6.1555344E-05 -1.3160706E-03 -4.8030508E-03 -3.9901733E-03
 -1.1357394E-04  1.7166138E-04  -27320.34      -45181.39     -5.4186040E-07
  2.1536835E-08   131932.7       2.896427       20814.92       143788.3    
  1.2715657E-05  1.2054443E-03  5.5406359E-03 -3.0158997E-02 -3.6451551E-05
  4.7492981E-04  -25851.79      -47313.70     -1.0596381E-07 -1.2427336E-08
   141907.9       2.908069       18996.23       140527.7      3.2341998E-04
  5.4931641E-04  1.1012865E-02 -3.4690857E-02 -2.0275946E-04  2.3841858E-05
  -24450.67      -49100.86      1.0366026E-07 -1.0477379E-08   150063.1    
   2.919518       17394.19       137138.0     -1.8464758E-05 -8.2778931E-04
  2.3824815E-02  3.5018921E-03  2.4552041E-04  3.5285950E-04  -22826.78    
  -50745.65      0.0000000E+00 -1.9790605E-09   156279.2       2.930421    
   16016.49       133606.7      1.7176071E-04 -2.9754639E-04  1.2435912E-02
 -6.6833496E-02 -7.6691307E-05  4.1007996E-05  -21063.92      -51858.09    
 -9.9341071E-07  1.2340024E-08   160501.5       2.940810       14882.30    
   130056.0     -3.6492638E-05  2.8610229E-04 -8.5947467E-03 -9.6664429E-03
 -4.8656853E-05 -6.3991547E-04  -19502.86      -52660.29     -3.4059795E-07
 -1.3969839E-08   162635.8       2.950693       13928.64       126463.5    
  3.2711028E-05  1.0509491E-03  4.5959475E-03 -1.1512756E-02  1.5926361E-04
 -4.2819977E-04  -17932.29      -52909.80     -9.5367433E-08  8.7893568E-09
   162709.2       2.960851       13127.90       122994.6      9.1019800E-05
  2.1648407E-03 -2.0943435E-03 -6.1035156E-05 -6.9936119E-05 -4.0054321E-05
  -16623.77      -53277.06      9.3497484E-08 -8.8475645E-09   160672.8    
   2.970505       12483.50       119567.5      2.1709846E-05  2.2888184E-04
 -2.7289758E-03  1.2634277E-02 -2.5364070E-04  7.2383881E-04  -15467.30    
  -53364.64     -4.1264755E-07  1.2572855E-08   156604.1       2.979848    
   11969.70       116267.6      7.1424358E-05 -1.2321472E-03  1.7504422E-03
  1.3702393E-02  1.1192178E-04  5.2928925E-04  -14385.41      -53320.26    
 -5.3981563E-07 -7.9162419E-09   150725.2       2.989404       11520.33    
   113177.4     -2.2119946E-05  8.2588196E-04 -1.2489602E-03  6.6986084E-03
 -2.6844165E-05  1.2397766E-05  -13037.71      -52706.34     -8.8303175E-08
  1.1175871E-08   144058.6       3.001206       11042.73       111020.2    
  1.0754845E-04  8.7165833E-04  1.6396262E-03  4.9629211E-03 -6.4676460E-05
  5.7888031E-04  -10905.73      -51214.19      1.7339534E-07 -1.1175871E-08
   258863.6      -2.972917      -12222.49       192982.0      1.7983573E-04
 -1.4495850E-04  4.0332250E-02  1.9641876E-02  1.3078962E-04 -3.9291382E-04
   60628.46       69981.88      3.4059798E-07  1.2107193E-08   115412.5    
   3.002441       11298.73       99233.69      2.5431316E-05  9.3841553E-04
  3.4640129E-03  4.9438477E-03 -5.9897440E-05  3.6430359E-04  -13291.91    
  -51729.82      1.6731128E-07 -2.2351742E-08   103548.8       3.012432    
   11113.28       97053.08     -4.8588059E-05 -7.5531006E-04  4.3145539E-03
  2.2735596E-03  7.9911326E-05  1.5068054E-04  -11598.07      -50265.63    
  8.2213298E-08  1.3038516E-08   89593.60       3.020824       11072.09    
   94280.53     -7.2414594E-05  9.7465515E-04  1.9164004E-03  3.0975342E-03
  2.6670552E-05  1.7833710E-04  -10642.44      -49199.50      8.0819859E-08
 -3.7252903E-08   74485.69       3.028533       11114.62       91387.42    
 -1.0546049E-04 -7.8201294E-04  4.2724609E-04 -1.0414124E-03 -7.5658165E-05
 -4.1866302E-04  -9953.618      -48209.68     -3.9736429E-07  4.0978193E-08
   58673.85       3.036481       11227.99       88547.83     -4.1273775E-05
 -3.5858154E-04  3.1593197E-03  1.5563965E-03 -2.1653097E-05 -9.2506409E-05
  -9387.517      -47291.66      0.0000000E+00  1.3038516E-08   42491.03    
   3.046968       11370.00       85707.27     -1.3689842E-05 -6.1607361E-04
  3.9008358E-03  2.2277832E-03 -3.0609870E-05  3.1471252E-04  -9025.092    
  -46399.45      3.8454610E-07 -6.5192580E-09   26311.24       3.062355    
   11545.05       82800.29     -1.1232164E-04 -1.0299683E-04 -2.6133703E-03
 -2.8610229E-03  9.2302049E-05 -3.9291382E-04  -8574.470      -45001.07    
 -2.2706530E-07  3.7252903E-09   10545.00       3.107519       11748.86    
   80003.94      8.8959932E-05  3.5667419E-04  1.4781952E-04 -5.8517456E-03
  9.7155571E-05  2.7656555E-04  -8142.104      -43672.77      2.2351742E-07
  1.8626451E-09   4561.055     -0.2493462       11977.79       77426.46    
 -6.8517831E-05  4.2533875E-04 -2.2982084E-03  1.9645691E-04 -2.3493400E-05
  2.0694733E-04  -7822.325      -42856.84      2.9343826E-07  1.6298145E-08
   18517.61     -0.1271216       12239.12       74920.04      2.0229456E-04
  2.2697449E-04  4.1915430E-03  1.4633179E-02  1.5777168E-05 -1.9931793E-04
  -7497.070      -41733.46      7.9472863E-07  2.0489097E-08   31140.93    
 -0.1066018       12499.32       72365.99     -6.0494269E-05 -3.1852722E-04
  3.0881967E-03  4.2037964E-03 -2.1279748E-05  2.0217896E-04  -7119.638    
  -40316.14      0.0000000E+00 -9.3132257E-10   42128.17     -9.5729068E-02
   12759.62       69956.50      5.8622918E-05  3.8146973E-05  4.9591064E-04
 -4.5499802E-03 -1.0346665E-04  4.1389465E-04  -6710.812      -39022.00    
  1.4024621E-07  1.1175871E-08   51271.62     -8.6931534E-02   13047.09    
   67657.28     -1.7414922E-04  8.5830688E-04  5.7496887E-04 -4.2028427E-03
 -6.4960423E-06  4.8160553E-04  -6514.057      -37671.00      2.7642733E-07
  5.1222742E-09   58378.17     -7.8381941E-02   13335.02       65490.15    
  2.8065273E-05  7.0190430E-04  2.7923584E-03 -1.9397736E-03  1.9550323E-05
  2.5177002E-04  -6414.630      -36368.71     -4.0871757E-07 -9.3132257E-10
   63302.69     -6.7595042E-02   13549.85       63391.43     -2.4714940E-05
