Nb de periode :    95
 0.3000
  0.714636E+01  0.183703E-06 -0.233783E-01  0.165310E-06  0.555825E+01 -0.186265E-08
  0.220025E-07  0.714639E+01 -0.709784E-06 -0.555841E+01  0.884756E-07 -0.264750E-06
  0.229836E-03 -0.636578E-03  0.789428E+04  0.831938E-02 -0.267029E-03 -0.715256E-06
 -0.942964E-08 -0.540198E+01 -0.348198E-06  0.419977E+01  0.279397E-08  0.100401E-06
  0.540250E+01  0.193249E-07  0.348986E-01 -0.675209E-07  0.419726E+01 -0.142027E-07
  0.621725E-14  0.178925E-07 -0.417444E-13 -0.138330E-07  0.284217E-13  0.157074E-05
 0.3500
  0.161350E+02  0.267755E-07 -0.320182E-01  0.316650E-07  0.123115E+02  0.263099E-07
 -0.558794E-07  0.161344E+02 -0.364683E-05 -0.123119E+02  0.230968E-06  0.575383E-07
  0.344276E-03 -0.406563E-03  0.110404E+05 -0.160480E-01 -0.105286E-02  0.357628E-06
  0.315486E-07 -0.119689E+02 -0.158558E-05  0.912099E+01  0.119209E-06  0.163737E-05
  0.119694E+02 -0.252621E-06  0.776685E-01  0.113621E-06  0.911718E+01 -0.246800E-07
 -0.193623E-12  0.164529E-06 -0.390799E-13  0.192459E-05 -0.639488E-12  0.211639E-05
 0.4000
  0.356158E+02 -0.211643E-06 -0.284295E-01 -0.370666E-06  0.266696E+02 -0.558794E-08
  0.295695E-06  0.356158E+02  0.647269E-07 -0.266682E+02  0.538304E-06 -0.507978E-06
  0.152588E-03 -0.618696E-03  0.153338E+05  0.686073E-02 -0.656128E-03 -0.107288E-05
  0.207219E-06 -0.258659E+02 -0.166707E-06  0.193372E+02  0.298023E-06  0.919361E-06
  0.258661E+02 -0.303378E-06  0.104819E+00  0.141375E-05  0.193403E+02  0.526197E-07
 -0.355271E-14  0.256814E-06 -0.177636E-13  0.913535E-06  0.611067E-12 -0.465989E-05
 0.4500
  0.767954E+02 -0.124797E-06 -0.119807E-01 -0.484288E-07  0.559617E+02 -0.104308E-06
  0.606291E-06  0.767949E+02  0.286847E-05 -0.559609E+02  0.217184E-05 -0.103074E-05
  0.140381E-02  0.991583E-03  0.209242E+05 -0.555038E-02  0.120544E-01 -0.476837E-06
  0.434928E-06 -0.544177E+02  0.100061E-04  0.396651E+02 -0.499189E-06  0.501284E-06
  0.544152E+02  0.588130E-06  0.136170E+00 -0.514090E-06  0.396622E+02 -0.260770E-07
 -0.501821E-12 -0.383447E-06 -0.568434E-13  0.870266E-06 -0.235900E-11 -0.433162E-05
 0.5000
  0.156688E+03 -0.157207E-05 -0.829375E-02  0.692904E-06  0.111407E+03  0.298023E-06
  0.176206E-05  0.156688E+03 -0.760145E-05 -0.111407E+03  0.245869E-05 -0.269152E-06
  0.221252E-03 -0.194836E-02  0.273497E+05  0.161781E-01  0.518799E-03 -0.143051E-05
  0.903383E-06 -0.107895E+03  0.273809E-06  0.767531E+02 -0.116229E-05  0.492448E-05
  0.107894E+03  0.139885E-05  0.133985E+00  0.207126E-05  0.767410E+02 -0.577420E-07
  0.533795E-12 -0.140874E-05  0.461853E-13  0.479649E-05  0.682121E-12  0.451589E-05
 0.5500
  0.304218E+03  0.158325E-05  0.321693E-01 -0.236928E-05  0.209272E+03 -0.745058E-08
  0.118837E-05  0.304218E+03 -0.443645E-04 -0.209273E+03 -0.207126E-05 -0.734860E-05
 -0.170135E-02 -0.117338E-02  0.345025E+05  0.317154E-01 -0.166321E-01  0.953674E-06
 -0.248477E-05 -0.203389E+03 -0.923313E-05  0.139721E+03  0.186265E-05  0.215555E-05
  0.203393E+03  0.881031E-06  0.789443E-01 -0.435114E-05  0.139702E+03 -0.596046E-07
 -0.213163E-12 -0.305859E-05 -0.106581E-13  0.181483E-05 -0.589750E-12 -0.623056E-06
 0.6000
  0.556674E+03  0.458211E-05  0.539355E-01 -0.509620E-05  0.369788E+03  0.774860E-06
 -0.841916E-06  0.556674E+03 -0.328720E-04 -0.369786E+03 -0.116229E-05  0.291783E-05
 -0.175476E-03  0.428987E-02  0.418154E+05 -0.418510E-01  0.238037E-02 -0.476837E-05
 -0.489131E-05 -0.359104E+03 -0.484288E-05  0.238971E+03  0.128150E-04  0.128495E-04
  0.359113E+03 -0.249222E-05  0.609906E-01  0.573695E-05  0.238971E+03 -0.223517E-06
  0.881073E-12 -0.369817E-06 -0.243361E-12  0.397215E-05 -0.689226E-12 -0.791679E-06
 0.6500
  0.964379E+03  0.118837E-04  0.567944E-01  0.106096E-04  0.619188E+03  0.166893E-05
 -0.323355E-05  0.964379E+03  0.565052E-04 -0.619187E+03  0.211596E-04 -0.286289E-05
  0.217438E-03  0.505018E-02  0.490197E+05  0.450516E-02 -0.125732E-01  0.000000E+00
 -0.112951E-04 -0.599347E+03  0.609234E-04  0.384147E+03  0.273883E-04  0.169920E-04
  0.599357E+03 -0.194088E-05  0.781282E-01  0.944734E-05  0.384163E+03 -0.640750E-06
 -0.190425E-11  0.337567E-05 -0.380140E-12  0.481083E-06  0.235900E-11  0.485950E-05
 0.7000
  0.160284E+04 -0.734627E-05 -0.104249E+00  0.147820E-04  0.983848E+03  0.175834E-05
  0.168383E-05  0.160283E+04  0.705570E-04 -0.983844E+03 -0.209808E-04 -0.173710E-04
 -0.154114E-02  0.303030E-02  0.560257E+05 -0.570774E-01  0.219727E-02  0.000000E+00
  0.188649E-04 -0.956772E+03  0.831485E-05  0.586331E+03 -0.262856E-04  0.559911E-05
  0.956792E+03  0.850856E-05  0.293300E+00 -0.661612E-05  0.586341E+03  0.551343E-06
  0.454747E-11 -0.535389E-04  0.116671E-10  0.212197E-04  0.159162E-11  0.759857E-04
 0.7500
  0.256086E+04 -0.804663E-06 -0.195215E+00 -0.152588E-04  0.150216E+04 -0.244379E-05
  0.123978E-04  0.256085E+04 -0.150770E-03 -0.150216E+04  0.165701E-04 -0.379980E-04
  0.594330E-02  0.977182E-02  0.625655E+05  0.152245E-01 -0.830078E-02  0.953674E-06
 -0.227988E-05 -0.145834E+04  0.123143E-03  0.859620E+03  0.178814E-05  0.486784E-04
  0.145837E+04  0.217557E-05  0.235244E+00  0.298023E-05  0.859667E+03  0.214577E-05
 -0.278533E-11 -0.330472E-04  0.625278E-12  0.750807E-04  0.147793E-11 -0.854720E-04
 0.8000
  0.395145E+04 -0.236928E-04  0.410233E-01  0.362396E-04  0.220810E+04  0.238419E-05
 -0.472069E-04  0.395143E+04  0.315070E-03 -0.220810E+04 -0.953674E-04 -0.274032E-04
  0.162506E-02  0.274134E-02  0.685660E+05  0.714951E-01  0.450439E-01  0.953674E-06
  0.473857E-05 -0.213199E+04 -0.293851E-04  0.119737E+04  0.584126E-05  0.306591E-04
  0.213204E+04 -0.496060E-04 -0.798891E+00  0.810623E-05  0.119732E+04  0.357628E-05
 -0.227374E-12 -0.542208E-04  0.690648E-11  0.515123E-04  0.153477E-10  0.224175E-03
 0.8500
  0.591677E+04  0.488758E-04  0.155251E+00  0.979900E-04  0.313780E+04 -0.131130E-05
 -0.452995E-04  0.591674E+04 -0.144720E-03 -0.313778E+04 -0.858307E-05 -0.636503E-04
  0.375366E-02  0.755739E-02  0.739654E+05  0.110779E+00  0.128174E-01 -0.123978E-04
  0.302792E-04 -0.304874E+04  0.227988E-04  0.159625E+04 -0.971556E-04  0.210069E-04
  0.304871E+04 -0.637770E-05 -0.459159E+00 -0.642538E-04  0.159628E+04  0.250340E-05
  0.181899E-10 -0.309851E-03  0.643183E-10  0.170146E-03  0.437694E-10 -0.651559E-03
 0.9000
  0.862371E+04 -0.197232E-03  0.226090E+00 -0.118732E-03  0.428634E+04 -0.596046E-05
  0.134349E-03  0.862367E+04 -0.488758E-03 -0.428632E+04 -0.476837E-06 -0.106454E-03
  0.563812E-02  0.109291E-02  0.785003E+05  0.514336E-01  0.184326E-01  0.572205E-05
 -0.330210E-04 -0.418179E+04  0.485241E-03  0.207551E+04  0.103712E-03 -0.797287E-04
  0.418183E+04  0.412166E-04 -0.226472E+00 -0.333786E-04  0.207543E+04  0.405312E-05
  0.495675E-10 -0.513404E-03  0.211458E-10  0.383621E-03 -0.860609E-10  0.680862E-03
 0.9500
  0.122514E+05 -0.183344E-03  0.445393E+00 -0.181198E-04  0.570475E+04  0.953674E-06
 -0.578165E-04  0.122514E+05  0.468612E-03 -0.570476E+04  0.118256E-03 -0.140265E-03
 -0.808716E-03  0.410128E-02  0.822514E+05 -0.473671E-01  0.211792E-01 -0.381470E-05
 -0.103712E-04 -0.553294E+04  0.110084E-02  0.262372E+04  0.393391E-04 -0.347346E-04
  0.553301E+04 -0.269413E-04 -0.762178E+00 -0.617504E-04  0.262376E+04  0.953674E-06
  0.491127E-10 -0.100929E-02  0.671605E-10  0.749190E-03  0.108457E-09 -0.134046E-02
 1.0000
